mst_enemy_character_id,stage_param_id,character_unit_kind,role_type,hp,attack_power,content_type,sequence_set_id
chara_hut_00301,c_hut_00301_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
chara_hut_00301,c_hut_00301_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
chara_hut_00301,c_hut_00301_hut1_advent_Normal_Yellow,Normal,Attack,1000,100,raid,raid_hut1_00001
chara_hyp_00001,c_hyp_00001_glo2_1d1c_Normal_Colorless,Normal,Support,10000,300,f05,event_f05anniv_1day_00001
chara_hyp_00001,c_hyp_00001_glo2_charaget02_Boss_Blue,Boss,Support,10000,100,f05,event_f05anniv_charaget02_00001
chara_hyp_00001,c_hyp_00001_glo2_charaget02_Boss_Red,Boss,Support,10000,100,f05,event_f05anniv_charaget02_00002
chara_hyp_00001,c_hyp_00001_glo2_charaget02_Boss_Red,Boss,Support,10000,100,f05,event_f05anniv_charaget02_00002
chara_hyp_00001,c_hyp_00001_glo2_charaget02_Boss_Red,Boss,Support,10000,100,f05,event_f05anniv_charaget02_00003
chara_hyp_00001,c_hyp_00001_glo2_advent_Normal_Red,Boss,Support,10000,100,raid,raid_glo2_00001
chara_hyp_00001,c_hyp_00001_glo2_advent_Normal_Red,Boss,Support,10000,100,raid,raid_glo2_00001
chara_jig_00001,c_jig_00001_jig1_1d1c_Normal_Colorless,Normal,Technical,10000,100,jig1,event_jig1_1day_00001
chara_jig_00001,c_jig_00001_jig1_challenge_Boss_Red,Boss,Technical,50000,100,jig1,event_jig1_challenge01_00004
chara_jig_00001,c_jig_00001_jig1_challenge_Boss_Red,Boss,Technical,50000,100,jig1,event_jig1_challenge01_00004
chara_jig_00001,c_jig_00001_jig1_charaget01_Boss_Yellow,Boss,Technical,10000,100,jig1,event_jig1_charaget01_00003
chara_jig_00001,c_jig_00001_jig1_charaget02_Boss_Red,Boss,Technical,10000,100,jig1,event_jig1_charaget02_00005
chara_jig_00001,c_jig_00001_jig1_charaget02_Boss_Red,Boss,Technical,10000,100,jig1,event_jig1_charaget02_00006
chara_jig_00001,c_jig_00001_jig1_savage_Normal_Yellow,Normal,Technical,1000,100,jig1,event_jig1_savage_00002
chara_jig_00001,c_jig_00001_jig1_savage_Normal_Yellow,Normal,Technical,1000,100,jig1,event_jig1_savage_00002
chara_jig_00001,c_jig_00001_jig1_savage_Normal_Yellow,Normal,Technical,1000,100,jig1,event_jig1_savage_00002
chara_jig_00001,c_jig_00001_jig1_savage_Normal_Yellow,Normal,Technical,1000,100,jig1,event_jig1_savage_00002
chara_jig_00001,c_jig_00001_jig1_savage_Boss_Colorless,Boss,Technical,10000,100,jig1,event_jig1_savage_00003
chara_jig_00001,c_jig_00001_jig1_savage_Boss_Colorless,Boss,Technical,10000,100,jig1,event_jig1_savage_00003
chara_jig_00001,c_jig_00001_mainquest_glo2_Normal_Red,Normal,Technical,5000,300,mainquest,hard_glo2_00002
chara_jig_00001,c_jig_00001_mainquest_Boss_Red,Boss,Technical,5000,100,mainquest,hard_jig_00006
chara_jig_00001,c_jig_00001_mainquest_glo2_Normal_Red,Normal,Technical,5000,300,mainquest,normal_glo2_00002
chara_jig_00001,c_jig_00001_mainquest_Boss_Red,Boss,Technical,5000,100,mainquest,normal_jig_00006
chara_jig_00001,c_jig_00001_mainquest_glo2_Normal_Red,Normal,Technical,5000,300,mainquest,veryhard_glo2_00002
chara_jig_00001,c_jig_00001_mainquest_Boss_Red,Boss,Technical,5000,100,mainquest,veryhard_jig_00006
chara_jig_00101,c_jig_00101_jig1_challenge_Boss_Red,Boss,Attack,50000,100,jig1,event_jig1_challenge01_00004
chara_jig_00101,c_jig_00101_jig1_charaget01_Boss_Yellow,Boss,Attack,10000,100,jig1,event_jig1_charaget01_00002
chara_jig_00101,c_jig_00101_jig1_charaget01_Boss_Yellow,Boss,Attack,10000,100,jig1,event_jig1_charaget01_00003
chara_jig_00101,c_jig_00101_jig1_savage_Boss_Colorless,Boss,Attack,10000,100,jig1,event_jig1_savage_00002
chara_jig_00101,c_jig_00101_mainquest_glo2_Normal_Red,Normal,Attack,5000,300,mainquest,hard_glo2_00002
chara_jig_00101,c_jig_00101_mainquest_Normal_Green,Normal,Attack,5000,200,mainquest,hard_jig_00001
chara_jig_00101,c_jig_00101_mainquest_Boss_Green,Boss,Attack,5000,200,mainquest,hard_jig_00001
chara_jig_00101,c_jig_00101_mainquest_Boss_Green,Boss,Attack,5000,200,mainquest,hard_jig_00006
chara_jig_00101,c_jig_00101_mainquest_glo2_Normal_Red,Normal,Attack,5000,300,mainquest,normal_glo2_00002
chara_jig_00101,c_jig_00101_mainquest_Boss_Green,Boss,Attack,5000,200,mainquest,normal_jig_00001
chara_jig_00101,c_jig_00101_mainquest_Normal_Green,Normal,Attack,5000,200,mainquest,normal_jig_00006
chara_jig_00101,c_jig_00101_mainquest_glo2_Normal_Red,Normal,Attack,5000,300,mainquest,veryhard_glo2_00002
chara_jig_00101,c_jig_00101_mainquest_Boss_Green,Boss,Attack,5000,200,mainquest,veryhard_jig_00001
chara_jig_00101,c_jig_00101_mainquest_Normal_Green,Normal,Attack,5000,200,mainquest,veryhard_jig_00001
chara_jig_00101,c_jig_00101_mainquest_Boss_Green,Boss,Attack,5000,200,mainquest,veryhard_jig_00006
chara_jig_00201,c_jig_00201_jig1_challenge_Boss_Green,Boss,Technical,50000,100,jig1,event_jig1_challenge01_00002
chara_jig_00201,c_jig_00201_jig1_charaget01_Boss_Green,Boss,Technical,10000,100,jig1,event_jig1_charaget01_00004
chara_jig_00301,c_jig_00301_jig1_challenge_Boss_Green,Boss,Defense,50000,100,jig1,event_jig1_challenge01_00002
chara_jig_00301,c_jig_00301_jig1_charaget01_Boss_Colorless,Boss,Defense,10000,100,jig1,event_jig1_charaget01_00004
chara_jig_00301,c_jig_00301_mainquest_Normal_Green,Normal,Defense,5000,200,mainquest,veryhard_jig_00006
chara_jig_00401,c_jig_00401_jig1_challenge_Boss_Colorless,Boss,Technical,50000,100,jig1,event_jig1_challenge01_00003
chara_jig_00401,c_jig_00401_jig1_charaget02_Boss_Red,Boss,Technical,10000,100,jig1,event_jig1_charaget02_00002
chara_jig_00401,c_jig_00401_jig1_charaget02_Boss_Red,Boss,Technical,10000,100,jig1,event_jig1_charaget02_00003
chara_jig_00401,c_jig_00401_jig1_charaget02_Boss_Red,Boss,Technical,10000,100,jig1,event_jig1_charaget02_00004
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00001
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00001
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00001
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00001
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00401,c_jig_00401_jig1_savage_Normal_Colorless,Normal,Technical,1000,100,jig1,event_jig1_savage_00003
chara_jig_00501,c_jig_00501_jig1_challenge_Boss_Green,Boss,Support,50000,100,jig1,event_jig1_challenge01_00003
chara_jig_00501,c_jig_00501_jig1_charaget02_Normal_Red,Normal,Support,10000,100,jig1,event_jig1_charaget02_00002
chara_jig_00501,c_jig_00501_jig1_charaget02_Normal_Red,Normal,Support,10000,100,jig1,event_jig1_charaget02_00003
chara_jig_00501,c_jig_00501_jig1_charaget02_Normal_Red,Normal,Support,10000,100,jig1,event_jig1_charaget02_00004
chara_jig_00501,c_jig_00501_jig1_savage_Boss_Yellow,Boss,Support,10000,100,jig1,event_jig1_savage_00001
chara_jig_00601,c_jig_00601_jig1_charaget02_Boss_Red,Boss,Defense,10000,100,jig1,event_jig1_charaget02_00001
chara_jig_00601,c_jig_00601_jig1_charaget02_Boss_Red,Boss,Defense,10000,100,jig1,event_jig1_charaget02_00005
chara_jig_00601,c_jig_00601_jig1_charaget02_Boss_Red,Boss,Defense,10000,100,jig1,event_jig1_charaget02_00006
chara_kai_00001,c_kai_00001_1d1c_Boss_Colorless,Boss,Attack,10000,100,kai1,event_kai1_1day_00001
chara_kai_00001,c_kai_00001_iharuget_Normal_Yellow,Normal,Defense,10000,100,kai1,event_kai1_charaget01_00001
chara_kai_00001,c_kai_00001_iharuget_Normal_Yellow,Normal,Defense,10000,100,kai1,event_kai1_charaget01_00002
chara_kai_00001,c_kai_00001_general_as4_Normal_Blue,Normal,Technical,150000,900,mainquest,normal_glo4_00002
chara_kai_00001,c_kai_00001_general_Normal_Yellow,Normal,Technical,150000,700,mainquest,normal_kai_00006
chara_kai_00001,c_kai_00001_general_ori4_Normal_Blue,Normal,Attack,600000,800,mainquest,veryhard_glo4_00002
chara_kai_00001,c_kai_00001_general_kai_vh_Boss_Yellow,Boss,Attack,300000,800,mainquest,veryhard_kai_00004
chara_kai_00002,c_kai_00002_isaoget_Normal_Blue,Normal,Attack,100000,500,kai1,event_kai1_charaget02_00007
chara_kai_00002,c_kai_00002_isaoget_Boss_Blue,Boss,Attack,100000,500,kai1,event_kai1_charaget02_00008
chara_kai_00002,c_kai_00002_general_as4_Normal_Green,Normal,Attack,400000,1000,mainquest,hard_glo4_00001
chara_kai_00002,c_kai_00002_general_as4_Normal_Green,Normal,Attack,400000,1000,mainquest,normal_glo4_00001
chara_kai_00002,c_kai_00002_general_Boss_Yellow,Boss,Support,700000,1700,mainquest,normal_kai_00006
chara_kai_00002,c_kai_00002_general_ori4_Boss_Green,Boss,Attack,1000000,1200,mainquest,veryhard_glo4_00001
chara_kai_00002,c_kai_00002_l05anniv_advent_Boss_Colorless,Boss,Attack,10000,100,raid,raid_l05anniv_00001
chara_kai_00101,c_kai_00101_iharuget_Normal_Yellow,Normal,Technical,10000,100,kai1,event_kai1_charaget01_00003
chara_kai_00101,c_kai_00101_general_as4_Normal_Green,Normal,Technical,250000,700,mainquest,hard_glo4_00001
chara_kai_00101,c_kai_00101_general_as4_Normal_Green,Normal,Technical,250000,700,mainquest,normal_glo4_00001
chara_kai_00101,c_kai_00101_general_ori4_Normal_Green,Normal,Support,800000,900,mainquest,veryhard_glo4_00001
chara_kai_00101,c_kai_00101_l05anniv_advent_Normal_Blue,Normal,Technical,10000,100,raid,raid_l05anniv_00001
chara_kai_00101,c_kai_00101_l05anniv_advent_Normal_Blue,Normal,Technical,10000,100,raid,raid_l05anniv_00001
chara_kai_00102,c_kai_00102_glo2_1d1c_Normal_Colorless,Normal,Technical,10000,300,f05,event_f05anniv_1day_00001
chara_kai_00102,c_kai_00102_glo2_advent_Boss_Colorless,Boss,Technical,10000,300,raid,raid_glo2_00001
chara_kai_00102,c_kai_00102_glo2_advent_Boss_Colorless,Boss,Technical,10000,300,raid,raid_glo2_00001
chara_kai_00102,c_kai_00102_glo2_advent_Boss_Colorless,Boss,Technical,10000,300,raid,raid_glo2_00001
chara_kai_00201,c_kai_00201_eventchallenge01_Boss_Red,Boss,Attack,10000,500,kai1,event_kai1_challenge01_00004
chara_kai_00201,c_kai_00201_l05anniv_advent_Boss_Blue,Boss,Attack,10000,100,raid,raid_l05anniv_00001
chara_kai_00301,c_kai_00301_general_as4_Normal_Blue,Normal,Defense,350000,900,mainquest,normal_glo4_00002
chara_kai_00301,c_kai_00301_general_Normal_Yellow,Normal,Attack,300000,800,mainquest,normal_kai_00006
chara_kai_00301,c_kai_00301_general_ori4_Normal_Blue,Normal,Defense,600000,1000,mainquest,veryhard_glo4_00002
chara_kai_00301,c_kai_00301_general_kai_vh_Boss_Green,Boss,Attack,1000000,1000,mainquest,veryhard_kai_00004
chara_kai_00301,c_kai_00301_l05anniv_advent_Boss_Blue,Boss,Defense,10000,100,raid,raid_l05anniv_00001
chara_kai_00401,c_kai_00401_eventchallenge01_Boss_Red,Boss,Attack,10000,500,kai1,event_kai1_challenge01_00003
chara_kai_00401,c_kai_00401_iharuget_Normal_Yellow,Normal,Attack,10000,100,kai1,event_kai1_charaget01_00002
chara_kai_00401,c_kai_00401_iharuget_Normal_Yellow,Normal,Attack,10000,100,kai1,event_kai1_charaget02_00001
chara_kai_00401,c_kai_00401_l05anniv_advent_Normal_Blue,Normal,Attack,1000,100,raid,raid_l05anniv_00001
chara_kai_00501,c_kai_00501_isaoget_Normal_Blue,Normal,Technical,100000,1000,kai1,event_kai1_charaget02_00006
chara_kai_00601,c_kai_00601_iharuget_Normal_Yellow,Normal,Attack,10000,500,kai1,event_kai1_charaget01_00003
chara_kai_00701,c_kai_00701_glo2_1d1c_Normal_Colorless,Normal,Defense,10000,300,l05,event_l05anniv_1day_00001
chara_kai_00701,c_kai_00701_l05anniv_advent_Boss_Blue,Boss,Defense,10000,100,raid,raid_l05anniv_00001
chara_kai_00701,c_kai_00701_l05anniv_advent_Boss_Blue,Boss,Defense,10000,100,raid,raid_l05anniv_00001
chara_kai_00701,c_kai_00701_l05anniv_advent_Boss_Blue,Boss,Defense,10000,100,raid,raid_l05anniv_00001
chara_kim_00001,c_kim_00001_kim1_challenge_Boss_Red,Boss,Defense,50000,100,kim1,event_kim1_challenge_00004
chara_kim_00001,c_kim_00001_kim1_charaget02_Boss_Red,Boss,Defense,10000,100,kim1,event_kim1_charaget02_00005
chara_kim_00001,c_kim_00001_kim1_charaget02_Boss_Red,Boss,Defense,10000,100,kim1,event_kim1_charaget02_00006
chara_kim_00001,c_kim_00001_kim1_savage03_Boss_Red,Boss,Defense,50000,300,kim1,event_kim1_savage_00003
chara_kim_00001,c_kim_00001_kim1_savage03_Boss_Red,Boss,Defense,50000,300,kim1,event_kim1_savage_00003
chara_kim_00001,c_kim_00001_kim1_advent_Boss_Red,Boss,Technical,10000,100,raid,raid_kim1_00001
chara_kim_00001,c_kim_00001_kim1_advent_Boss_Red,Boss,Technical,10000,100,raid,raid_kim1_00001
chara_kim_00101,c_kim_00101_kim1_1d1c_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_1day_00001
chara_kim_00101,c_kim_00101_kim1_challenge_Boss_Green,Boss,Attack,50000,300,kim1,event_kim1_challenge_00001
chara_kim_00101,c_kim_00101_kim1_challenge_Normal_Green,Normal,Attack,10000,300,kim1,event_kim1_challenge_00004
chara_kim_00101,c_kim_00101_kim1_charaget01_Boss_Colorless,Boss,Attack,10000,100,kim1,event_kim1_charaget01_00001
chara_kim_00101,c_kim_00101_kim1_charaget01_Normal_Colorless,Normal,Attack,10000,100,kim1,event_kim1_charaget01_00002
chara_kim_00101,c_kim_00101_kim1_charaget01_Boss_Colorless,Boss,Attack,10000,100,kim1,event_kim1_charaget01_00003
chara_kim_00101,c_kim_00101_kim1_charaget01_Boss_Colorless,Boss,Attack,10000,100,kim1,event_kim1_charaget01_00004
chara_kim_00101,c_kim_00101_kim1_charaget02_Boss_Red,Boss,Attack,10000,100,kim1,event_kim1_charaget02_00001
chara_kim_00101,c_kim_00101_kim1_charaget02_Boss_Red,Boss,Attack,10000,100,kim1,event_kim1_charaget02_00002
chara_kim_00101,c_kim_00101_kim1_savage01_Boss_Blue,Boss,Attack,100000,500,kim1,event_kim1_savage_00001
chara_kim_00101,c_kim_00101_kim1_savage02_Boss_Yellow,Boss,Defense,100000,500,kim1,event_kim1_savage_00002
chara_kim_00101,c_kim_00101_kim1_savage03_Boss_Red,Boss,Attack,100000,500,kim1,event_kim1_savage_00003
chara_kim_00101,c_kim_00101_kim1_advent_Normal_Red,Normal,Attack,1000,100,raid,raid_kim1_00001
chara_kim_00101,c_kim_00101_kim1_advent_Boss_Red,Boss,Attack,10000,100,raid,raid_kim1_00001
chara_kim_00101,c_kim_00101_kim1_advent_Normal_Red,Normal,Attack,1000,100,raid,raid_kim1_00001
chara_kim_00101,c_kim_00101_kim1_advent_Normal_Red,Normal,Attack,1000,100,raid,raid_kim1_00001
chara_kim_00101,c_kim_00101_kim1_advent_Normal_Red,Normal,Attack,1000,100,raid,raid_kim1_00001
chara_kim_00201,c_kim_00201_kim1_1d1c_Normal_Colorless,Normal,Technical,10000,100,kim1,event_kim1_1day_00001
chara_kim_00201,c_kim_00201_kim1_challenge_Boss_Red,Boss,Technical,50000,300,kim1,event_kim1_challenge_00002
chara_kim_00201,c_kim_00201_kim1_challenge_Normal_Red,Normal,Technical,10000,300,kim1,event_kim1_challenge_00004
chara_kim_00201,c_kim_00201_kim1_charaget01_Boss_Colorless,Boss,Technical,10000,100,kim1,event_kim1_charaget01_00001
chara_kim_00201,c_kim_00201_kim1_charaget01_Normal_Colorless,Normal,Technical,10000,100,kim1,event_kim1_charaget01_00002
chara_kim_00201,c_kim_00201_kim1_charaget01_Boss_Colorless,Boss,Technical,10000,100,kim1,event_kim1_charaget01_00003
chara_kim_00201,c_kim_00201_kim1_charaget01_Boss_Colorless,Boss,Technical,10000,100,kim1,event_kim1_charaget01_00004
chara_kim_00201,c_kim_00201_kim1_charaget02_Boss_Red,Boss,Technical,10000,100,kim1,event_kim1_charaget02_00001
chara_kim_00201,c_kim_00201_kim1_charaget02_Boss_Red,Boss,Technical,10000,100,kim1,event_kim1_charaget02_00002
chara_kim_00201,c_kim_00201_kim1_savage01_Boss_Blue,Boss,Technical,100000,500,kim1,event_kim1_savage_00001
chara_kim_00201,c_kim_00201_kim1_savage02_Boss_Yellow,Boss,Technical,100000,500,kim1,event_kim1_savage_00002
chara_kim_00201,c_kim_00201_kim1_savage03_Boss_Red,Boss,Technical,100000,500,kim1,event_kim1_savage_00003
chara_kim_00201,c_kim_00201_kim1_advent_Boss_Red,Boss,Technical,10000,100,raid,raid_kim1_00001
chara_kim_00201,c_kim_00201_kim1_advent_Boss_Red,Boss,Technical,10000,100,raid,raid_kim1_00001
chara_kim_00201,c_kim_00201_kim1_advent_Boss_Red,Boss,Technical,10000,100,raid,raid_kim1_00001
chara_kim_00301,c_kim_00301_kim1_challenge_Boss_Yellow,Boss,Support,50000,300,kim1,event_kim1_challenge_00003
chara_kim_00301,c_kim_00301_kim1_challenge_Boss_Yellow,Boss,Support,50000,300,kim1,event_kim1_challenge_00003
chara_kim_00301,c_kim_00301_kim1_charaget01_Boss_Colorless,Boss,Support,10000,100,kim1,event_kim1_charaget01_00002
chara_kim_00301,c_kim_00301_kim1_charaget01_Boss_Colorless,Boss,Support,10000,100,kim1,event_kim1_charaget01_00004
chara_kim_00301,c_kim_00301_kim1_charaget02_Boss_Red,Boss,Support,10000,100,kim1,event_kim1_charaget02_00003
chara_kim_00301,c_kim_00301_kim1_charaget02_Boss_Red,Boss,Support,10000,100,kim1,event_kim1_charaget02_00004
chara_kim_00301,c_kim_00301_kim1_charaget02_Boss_Red,Boss,Support,10000,100,kim1,event_kim1_charaget02_00005
chara_kim_00301,c_kim_00301_kim1_charaget02_Boss_Red,Boss,Support,10000,100,kim1,event_kim1_charaget02_00006
chara_kim_00301,c_kim_00301_kim1_savage02_Boss_Yellow,Boss,Support,100000,300,kim1,event_kim1_savage_00002
chara_kim_00301,c_kim_00301_kim1_savage03_Boss_Red,Boss,Support,100000,300,kim1,event_kim1_savage_00003
chara_kim_00301,c_kim_00301_kim1_advent_Normal_Yellow,Normal,Support,1000,100,raid,raid_kim1_00001
chara_kim_00301,c_kim_00301_kim1_advent_Normal_Yellow,Normal,Support,1000,100,raid,raid_kim1_00001
chara_kim_00301,c_kim_00301_kim1_advent_Normal_Yellow,Normal,Support,1000,100,raid,raid_kim1_00001
chara_kim_00301,c_kim_00301_kim1_advent_Boss_Yellow,Boss,Support,10000,100,raid,raid_kim1_00001
chara_mag_00001,c_mag_00001_challange_Boss_Yellow,Boss,Attack,100000,500,mag1,event_mag1_challenge01_00003
chara_mag_00001,c_mag_00001_general_Boss_Blue,Boss,Attack,320000,1200,mainquest,hard_mag_00006
chara_mag_00001,c_mag_00001_general_as4_Boss_Blue,Boss,Attack,350000,800,mainquest,normal_glo4_00002
chara_mag_00001,c_mag_00001_general_Boss_Blue,Boss,Attack,320000,1200,mainquest,normal_mag_00006
chara_mag_00001,c_mag_00001_general_ori4_Boss_Blue,Boss,Attack,1300000,900,mainquest,veryhard_glo4_00002
chara_mag_00001,c_mag_00001_general_vh_Boss_Yellow,Boss,Attack,900000,800,mainquest,veryhard_mag_00005
chara_mag_00001,c_mag_00001_general_vh_Boss_Yellow,Boss,Attack,900000,800,mainquest,veryhard_mag_00006
chara_mag_00101,c_mag_00101_general_Normal_Blue,Normal,Attack,80000,1000,mainquest,hard_mag_00006
chara_mag_00101,c_mag_00101_general_as4_Normal_Blue,Normal,Attack,500000,900,mainquest,normal_glo4_00002
chara_mag_00101,c_mag_00101_general_Normal_Blue,Normal,Attack,80000,1000,mainquest,normal_mag_00006
chara_mag_00101,c_mag_00101_general_ori4_Boss_Blue,Boss,Attack,1200000,1000,mainquest,veryhard_glo4_00002
chara_mag_00101,c_mag_00101_general_vh_Normal_Blue,Normal,Attack,400000,700,mainquest,veryhard_mag_00005
chara_mag_00101,c_mag_00101_general_vh_Normal_Blue,Normal,Attack,400000,700,mainquest,veryhard_mag_00006
chara_mag_00201,c_mag_00201_challange_Boss_Green,Boss,Attack,100000,500,mag1,event_mag1_challenge01_00004
chara_mag_00301,c_mag_00301_challange_Boss_Red,Boss,Defense,50000,400,mag1,event_mag1_challenge01_00002
chara_mag_00301,c_mag_00301_siget_Boss_Yellow,Boss,Defense,50000,400,mag1,event_mag1_charaget01_00005
chara_mag_00401,c_mag_00401_challange_Boss_Blue,Boss,Attack,100000,500,mag1,event_mag1_challenge01_00001
chara_mag_00401,c_mag_00401_aknget_Boss_Green,Boss,Technical,50000,400,mag1,event_mag1_charaget02_00006
chara_osh_00001,c_osh_00001_l05anniv_charaget01_Boss_Blue,Boss,Support,10000,100,l05,event_l05anniv_charaget01_00001
chara_osh_00001,c_osh_00001_l05anniv_charaget01_Boss_Blue,Boss,Support,10000,100,l05,event_l05anniv_charaget01_00002
chara_osh_00001,c_osh_00001_l05anniv_charaget01_Boss_Blue,Boss,Support,10000,100,l05,event_l05anniv_charaget01_00003
chara_osh_00001,c_osh_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00001
chara_osh_00001,c_osh_00001_general_osh_h_Boss_Red,Boss,Technical,1000,100,mainquest,hard_osh_00001
chara_osh_00001,c_osh_00001_general_osh_n_Boss_Colorless,Boss,Technical,1000,100,mainquest,hard_osh_00002
chara_osh_00001,c_osh_00001_general_osh_h_Normal_Blue,Normal,Attack,1000,100,mainquest,hard_osh_00003
chara_osh_00001,c_osh_00001_general_osh_n_Normal_Colorless,Normal,Attack,1000,100,mainquest,normal_osh_00001
chara_osh_00001,c_osh_00001_general_osh_n_Boss_Colorless,Boss,Technical,1000,100,mainquest,normal_osh_00002
