ファイル名,フォルダパス,ファイルURL,更新日時
ingame_auto_player_sequence_gom_normal_03,/031_レベルデザイン/クエスト系/メインクエスト/02.姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/17QIrwgbVtIwXwII7ruaMwM4g6UH_KFo7dfYUwmfRxlI/edit?usp=drivesdk,2024-10-25 20:30:06
ingame_auto_player_sequence_gom_normal_02,/031_レベルデザイン/クエスト系/メインクエスト/02.姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1VHGMb3duPiIuOuUd6OE6pUAJ7IO_4c2xqmUug_WKa6k/edit?usp=drivesdk,2024-10-25 20:18:29
ingame_auto_player_sequence_gom_normal_01,/031_レベルデザイン/クエスト系/メインクエスト/02.姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/15WYU1Rsx7pGCWi7m6wlVNlMTzA5-H1Hn9QUg5s3GDbY/edit?usp=drivesdk,2024-10-25 20:15:40
レベルデザイン一覧,/031_レベルデザイン/old/アルファ3,https://docs.google.com/spreadsheets/d/1Pi_PwVHoK5WIQlrFzH2lxzzqGsAy2DfHtcw_4Vkqils/edit?usp=drivesdk,2024-08-22 13:00:16
ingame_auto_player_sequence_1_jig_challenge_n_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1wIzwPjlYUroDEgHC_jclqVmeL-NFLdwyVRLn5Z-gBxo/edit?usp=drivesdk,2024-08-28 19:30:29
ingame_auto_player_sequence_3_jig_genga_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/14Vz09_l7807ATnzcb6TPlGQ1BO1bo4l8xtgHlvBnAWA/edit?usp=drivesdk,2024-08-28 16:20:54
ingame_auto_player_sequence_1_jig_challenge_vh_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1AP8wCeTVR5TBG2AMnKP8Ig1ULqipJnYK7ET84q4LNgo/edit?usp=drivesdk,2024-08-26 12:48:33
ingame_auto_player_sequence_1_jig_challenge_h_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/169ZcuwWAqK1alP9iKvnz9f7uViVAQ_OvyhfC47mN0Ac/edit?usp=drivesdk,2024-08-26 12:48:21
ingame_auto_player_sequence_3_jig_charaget_h_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1PVwbLjdRqLf3eSwd_x4K6aga_HptHZJsahFfPo1lCjw/edit?usp=drivesdk,2024-08-26 12:43:37
ingame_auto_player_sequence_2_jig_charaget_h_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1CVEDiFeQKEv4ddlJTkEnVwblVLviSgzbx1Pf_a3cS5Q/edit?usp=drivesdk,2024-08-26 12:43:28
ingame_auto_player_sequence_1_jig_charaget_h_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1kJNijlwNPr1f0FTGWXTms8pMnYZCAbOgBcvpYh_XqjI/edit?usp=drivesdk,2024-08-26 12:41:42
ingame_auto_player_sequence_3_jig_charaget_n_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1LcUKz5pnZ2ZBQCpjL8tBIN4179RTKWfIBwzmLQP-DS4/edit?usp=drivesdk,2024-08-26 12:40:14
ingame_auto_player_sequence_4_jig_genga_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1gJeqeqCV5YjNzNx4zcZGq3xG0fIDYYsStjm7bBdhUck/edit?usp=drivesdk,2024-08-26 12:24:45
ingame_auto_player_sequence_2_jig_charaget_n_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/19Pe452p8qCoIeJZisxdHPJ_0IMJfRyiKNcFwW972XHM/edit?usp=drivesdk,2024-08-23 16:19:03
ingame_auto_player_sequence_1_jig_charaget_n_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1VvOy1mUldeM6TvYUX-GEAu1eyltGgRqrgGRmhQc67Vs/edit?usp=drivesdk,2024-08-23 15:51:53
ingame_auto_player_sequence_2_jig_genga_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1UhTIQZMJ1xTJtSP695nOTLa4j_sGlSCnpnpPcEzaE_4/edit?usp=drivesdk,2024-08-23 11:16:50
ingame_auto_player_sequence_1_jig_genga_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1BHstNUPkpx_ac4mxJDPQZTUuHtlMyI9Olt_lER6C8v8/edit?usp=drivesdk,2024-08-23 10:57:25
ingame_auto_player_sequence_jig_1day_00001,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト,https://docs.google.com/spreadsheets/d/1vVaSJaFMgRcq5uvrzfEsQnELza6e64efbhIJyuGrzyY/edit?usp=drivesdk,2024-08-14 11:26:10
ingame_auto_player_sequence_jig_1day_00003,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト/old,https://docs.google.com/spreadsheets/d/1L4-FwghI_O01roSKuhHmvHTIyr3CTl2GaAMRB-_6qKg/edit?usp=drivesdk,2024-08-05 15:04:46
ingame_auto_player_sequence_jig_1day_00002,/031_レベルデザイン/old/アルファ3/安藤Quest設定/イベントクエスト/old,https://docs.google.com/spreadsheets/d/1CJx_tjNaKDHcvJysx4lakpOgJFMA1MmrLMGOx-dME-U/edit?usp=drivesdk,2024-08-05 14:53:18
ingame_auto_player_sequence_01_jig_normal_2,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/β向けテスト設定,https://docs.google.com/spreadsheets/d/11BasNWj0E5Wq8R42zx7MyAga9fp21yHthKoIgVobb7k/edit?usp=drivesdk,2024-10-16 12:07:19
ingame_auto_player_sequence_01_jig_normal_1,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/β向けテスト設定,https://docs.google.com/spreadsheets/d/1dhn_jhRUZ6Jwa6dbcW07jC6TSqaqpGOyQvwBTXkqku0/edit?usp=drivesdk,2024-10-16 12:07:16
ingame_auto_player_sequence_01_dan_normal_5,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/1gOTr8HbQUU-kGbsYdsOYjUfBI7LPraShkWTPtm3zBm0/edit?usp=drivesdk,2024-11-14 14:31:58
ingame_auto_player_sequence_01_dan_normal_2,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/12wsHNSS-BfQwMb1Zm1VA4AHnRdkI1TTAn2WH6qHACaY/edit?usp=drivesdk,2024-11-07 17:44:22
ingame_auto_player_sequence_01_dan_normal_3,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/12oVWXqAfyumomJGwdrg7SY6n_nH3hhlQ18TeRmoxhbg/edit?usp=drivesdk,2024-08-28 13:31:17
ingame_auto_player_sequence_01_dan_normal_1,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/1fjxcIAvWqAomuggsykzyTo6HJlh1dVDNcuQ5u55Eikc/edit?usp=drivesdk,2024-08-25 18:11:44
ingame_auto_player_sequence_01_dan_normal_6,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/1IVk9bSx2ZqYvuLgnBAewdiNMI7jQFbztHpHxG70N7xA/edit?usp=drivesdk,2024-08-25 16:36:51
ingame_auto_player_sequence_01_dan_normal_4,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/ダンダダン,https://docs.google.com/spreadsheets/d/1LOy61NlDauPKabJ2wo1EzdY0cTUENt_6qnGrbEB4Y-U/edit?usp=drivesdk,2024-08-22 19:00:25
ingame_auto_player_sequence_01_gom_normal_5,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1pBcuYGoPQaz8MdO9L3sia77SmuXNsGz_6NxaqLLksrY/edit?usp=drivesdk,2024-08-28 19:17:04
ingame_auto_player_sequence_01_gom_normal_作業用,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1AFUPScr87zl-Zv7OMmPUXOWldOZUebsXiAMzOvVlS48/edit?usp=drivesdk,2024-08-28 19:10:51
ingame_auto_player_sequence_01_gom_normal_6,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1Pl0s296PR5KKn9_IYttqQzhV8qcBrVCRzRPUwfF2bcA/edit?usp=drivesdk,2024-08-24 01:12:11
ingame_auto_player_sequence_01_gom_normal_3,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1hWDI93UYw_K5FkEQzJD8PG4Zd6KtSZKM1pQRf6Vq3n8/edit?usp=drivesdk,2024-08-23 20:05:53
ingame_auto_player_sequence_01_gom_normal_2,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1_dJk7dW8QxU-U53F5C7aVz2k_mGXSC9m1RDaEvMgNAc/edit?usp=drivesdk,2024-08-23 20:05:37
ingame_auto_player_sequence_01_gom_normal_1,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/1jgEPd8dUmqGeBYGrBLvpGbL0ptYKf88ZYkwOJ0coiiY/edit?usp=drivesdk,2024-08-23 20:05:22
ingame_auto_player_sequence_01_gom_normal_4,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/姫様“拷問”の時間です,https://docs.google.com/spreadsheets/d/13paJxCFSDPkQO-36lpLXDRF6sq-Ik4Rx_6B7qVspISI/edit?usp=drivesdk,2024-08-23 20:03:10
ingame_auto_player_sequence_01_jig_normal_5,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1tMkyigNA2Up9ZLgi7USuq6hOA1r_nOGNd_0BM4yBb-s/edit?usp=drivesdk,2024-08-28 17:39:10
ingame_auto_player_sequence_01_jig_normal_4,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1VWL3_F4qPpI9ComOwFbKEuoJxQTfJL7lPT_cpo8IB4M/edit?usp=drivesdk,2024-08-27 17:46:49
ingame_auto_player_sequence_01_jig_normal_6,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1krwd4NuJGQPqnGl5e1zjhycUgK194or5CT97pK7zvKU/edit?usp=drivesdk,2024-08-22 16:24:20
ingame_auto_player_sequence_01_jig_normal_3,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1jG-U2_6Zw8ZA8UeZMLoX3wO_fgeOaowWI-BS4G_B_EI/edit?usp=drivesdk,2024-08-22 12:20:34
ingame_auto_player_sequence_01_jig_normal_2,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1syFfOtnPGpJNIykuhbrriApPE_F1EGmi9NX9EJn40WA/edit?usp=drivesdk,2024-08-22 12:00:24
ingame_auto_player_sequence_01_jig_normal_1,/031_レベルデザイン/old/アルファ3/安藤Quest設定/メインクエスト/地獄楽,https://docs.google.com/spreadsheets/d/1_7kpaogFSyOt2iCdS_gR15QNqw0J0ez6oOBj_Lc3aZA/edit?usp=drivesdk,2024-08-22 11:18:38
MstConfigDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1Pb4Reo1Git1Ye255CGNvPO_Sv9P9sqorVfdf2L2DeqQ/edit?usp=drivesdk,2024-06-12 12:58:33
MstArtworki18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1xSf3IWT5fJ3erBfLrMEx1aCJcAbmikSrQ-i7n4pC36c/edit?usp=drivesdk,2024-06-11 19:58:06
MstArtworkDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/12OGBhp80rKA3A08RNytWnUqGvnOlPWkk1mYCDOWhxls/edit?usp=drivesdk,2024-06-11 13:01:42
MstSpeechBalloonI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1FZGeAKOb1SUQ7XQy3Eq3jqxQNcNizNXOiDBKk3rk8Aw/edit?usp=drivesdk,2024-05-13 10:33:54
ingame_auto_player_sequence_develop_001,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1ecpqhr_l0RYrMXdx_6UX8J05x5kfh0QSusfOlHQqMp0/edit?usp=drivesdk,2024-05-12 12:11:27
MstUserLevelBonusGroups,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1rmGsW65_diDIxBCYti0CFdrtzIjGpStDaMlbz2lOxBU/edit?usp=drivesdk,2024-05-10 17:15:48
MstUserLevelBonuses,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1g2QoR7NuylCnWuWAEX4EgCNZS-gtBeaKHj8v4y38fsc/edit?usp=drivesdk,2024-05-10 17:15:34
MstUnitRankUpDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1y42rT69TBaG7ytyS1qVVp0AhMwdGpLRp9lvF9TkCCgk/edit?usp=drivesdk,2024-05-01 18:09:10
MstAbilityi18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1BigfGC4dyQ2K9e82xFdaWP2S2zUwaqGM7gTwSFGBBNw/edit?usp=drivesdk,2024-04-30 19:10:58
MstIdleIncentiveDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1fmXiCiIAYZgxuKAmJ09YQ29EWSDXScVmQUbh4ieSXmI/edit?usp=drivesdk,2024-04-30 17:09:18
MstFragmentBoxGroupDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1aUk9Sw9Q9b5TzaYMS_ZljQ83wml_TMRrAOa9aE6MdPM/edit?usp=drivesdk,2024-04-29 08:15:33
MstFragmentBoxDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1NJ3sZT4Z8aa7kjc2lZCS3l1Mu5pbf_pjiGtRY5NA6Cw/edit?usp=drivesdk,2024-04-29 08:15:03
ItemDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1HryEG5arvU4wthCpfVfHfk7WwgMt3pNsJ3-CcMdwSS8/edit?usp=drivesdk,2024-04-29 04:46:33
ItemI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1akxgBz8CQu4WvURqTFPcaq9zM5zRHQsSQJWLQNp9Nho/edit?usp=drivesdk,2024-04-29 04:36:14
AttackDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1nSxCZg8YUz5oENccQqsx1dW4hKe-Gm-HgOND2QJTvNs/edit?usp=drivesdk,2024-04-24 21:30:14
StageRewardGroupDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1O8VmsgiFtMDhZi1SyEvOt2FMEvRCCfZv07gS9eH4rmw/edit?usp=drivesdk,2024-04-19 17:16:52
CharacterDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1ioW9D4Gu5T05we_hlRsJ8sEUGu8uPxJK6S9mkKiHBYo/edit?usp=drivesdk,2024-04-18 19:14:52
MstUnitLevelUpDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1Pajkj31JDerEheV7d9-rystXur-pdc28Rvf1IaA6iF8/edit?usp=drivesdk,2024-04-15 17:26:56
MstUnitGradeUpDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1F7UHIZDuBdX2xthtzrirhEk_he0FZURjPjcqmNUyF5A/edit?usp=drivesdk,2024-04-15 17:26:36
MstUnitGradeCoefficientDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/16OpqBJ5cjSgUwfJ0DczspVXWKWvt5fn-h86UXWhba4k/edit?usp=drivesdk,2024-04-15 17:26:08
auto_player_sequence_dan-normal-6,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1lVfjFzMdHP9Z5D8G-epM9paWOM3b7lrONSVSl7Hiyo0/edit?usp=drivesdk,2024-04-11 21:58:57
auto_player_sequence_dan-normal-5,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1zn1Mv8DAcZ6hnMuhTlqTRxzr95uQ2KSQubBQ7GFeSc4/edit?usp=drivesdk,2024-04-11 21:58:53
auto_player_sequence_dan-normal-4,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1qtRyr62egYDRwciICnK3zHKQrF5u7bm89PIVLmEC640/edit?usp=drivesdk,2024-04-11 21:58:50
auto_player_sequence_dan-normal-3,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1va1iog6eJ1IKxIA-cfI-W3u1fjb3IUacy1-Z2zZQmmw/edit?usp=drivesdk,2024-04-11 21:58:47
auto_player_sequence_dan-normal-2,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1focSNdAouGBYYnOMM1tER5TuYfz3s0XaiEZ5wqHEJmo/edit?usp=drivesdk,2024-04-11 21:58:45
auto_player_sequence_develop_player,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1DKrq7gnhbLhmrwD79xWLn0NSeRkM7QsAs4pLkO0BkYU/edit?usp=drivesdk,2024-04-11 12:31:15
auto_player_sequence_develop_002,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/19ABZRKe_CBDYTHtYBVRQx3oXBvr3xEK-6DmbwxI2UE4/edit?usp=drivesdk,2024-04-11 12:31:12
auto_player_sequence_dan-normal-1,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1P4fJICXwAmSH_F4pWAZThwptDESXZBAaqiSDxqwXjsM/edit?usp=drivesdk,2024-04-11 12:30:46
StageDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1Rg2TFa-DaaR1hbgHwhImYGBXyVdcih6txAycoAiWOG4/edit?usp=drivesdk,2024-04-10 21:18:34
MstAttackI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1a_5VEqiYUuRoKSyVPML8MQqDuwUMzRlZ2CElLGQB1Ek/edit?usp=drivesdk,2024-04-10 12:13:14
MstSpecialAttackI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1Qk8btJ2Sk8JF7ovAeoHQYC82aAE7wwe15kJVQYvzzWA/edit?usp=drivesdk,2024-04-10 12:10:37
MstStageI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1zGdYDfuPn_68l031Kmtg4yJS8S0_2iIup_xTTJ6bwOU/edit?usp=drivesdk,2024-04-10 01:17:36
MstKomaLineDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1zf8hbEZDTOWva3lc6tQqdhskQl6MuxzI/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-04-03 18:22:44
AttackElementDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1nzyaKEyz2he1JCpIqDX2HGVxZYPhQAjEqpVDAifBkkQ/edit?usp=drivesdk,2024-04-01 12:42:29
EnemyCharacterDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1jUXym8FIQQ_PuiAeBp24oKOXoep0sRnQnQL5dOYC41w/edit?usp=drivesdk,2024-04-01 10:12:13
MstOutpostEnhancementLevelsDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1Zmg4QciIT0Fu3kxMMQrpph3qsGFEyF4PmNIu3gHZbMI/edit?usp=drivesdk,2024-03-27 11:58:18
MstOutpostEnhancementLevelI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1A3jvASTomEZ0L6ua7kZcuLsR2f2HuSoJgEr4cvxn7nc/edit?usp=drivesdk,2024-03-26 18:18:51
BattlePointLevelDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/14jy9NomG3H2AW5_qgDZAx3migMwRKh9qM2jYxF4yRWM/edit?usp=drivesdk,2024-03-25 18:15:17
MstOutpostEnhancementsDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1M6noBlKRnce_GYKaMWygUUHD54K8q85Qem8QaHsozhU/edit?usp=drivesdk,2024-03-17 19:40:01
MstOutpostsDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1TJPFYbXHglBli5AEl3HCwWOmI7PXy9y-vzV1lcxxJk8/edit?usp=drivesdk,2024-03-13 17:50:39
MstOutpostEnhancementI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1OSadMVk3vmF8k8cvb9Wv9IBRRfFzZDVeZnl_6YDNUGM/edit?usp=drivesdk,2024-03-13 17:27:39
MstPageDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1el7Y7MtzfhNbLuIUVX5nq4ihG6WLj9-j/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-03-12 16:33:01
MstShopProductDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1FJ_jlDed7w_NIL7wDoOmbXGRt_P1Xdq_L42UXCRw5Lw/edit?usp=drivesdk,2024-03-11 15:11:36
EnemyOutpostDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1UG-GLeyqlifxOXouhCLCXd9QDWBUg9V5lZvTGxKR6Qc/edit?usp=drivesdk,2024-03-01 22:18:52
MstIdleIncentiveItemDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1N3P2wZbzIEjaBawt03yg-tYef9kEGAU32vN8uRc4Ow8/edit?usp=drivesdk,2024-03-01 22:18:35
MstIdleIncentiveRewardDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1yLDEbzlhVeaCw-0SN_U_qnmswZpVm8tBEvqtJoJ6tpA/edit?usp=drivesdk,2024-03-01 22:18:31
MstPackContentDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1JaYvwZRBMVl31u3ccBCxhDsjNK0d-htEYTT7SNWWd-g/edit?usp=drivesdk,2024-03-01 22:18:20
MstPackDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1keAoQEHP8VnN3lCjFYKL9wl9iNljwhcXLCfnxmRfg-M/edit?usp=drivesdk,2024-03-01 22:18:16
MstPackI18nDataList,/031_レベルデザイン/old/アルファ2,https://docs.google.com/spreadsheets/d/1ISAoTaOTDikP4trP7ELnO3iUp36m_JqImI0MA1dsXF0/edit?usp=drivesdk,2024-03-01 22:18:12
