キャラテキスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"必殺ワザ名称
最大16文字",,※,,0,,,どうか人類を救うために…,12,1巻051P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,なるべく多いほうが良いでしょう,15,1巻051P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,私は水原様の担当官です,11,1巻088P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,失礼します,5,1巻078P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,1巻039P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
終末のハーレム　AfterWorld,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,奔放なる薔薇 溝下 乃薔薇,13,終末のハーレム After World,金村 陸,4,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,金村 陸の専属担当官。金村 陸を性欲者(リビダー)として成長させるために、5名の女性のハウスメイトを集め、共同生活をスタートさせた。目的を達成することにかなり積極的で、スキンシップも激しめ。金村 陸には倒錯した愛情を寄せており、メイティングの映像を覗き見しては複雑な感情を抱いている。,142,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,これがお姉ちゃんの味なんですね〜,16,9話006P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,火がついちゃったみたいですねえ？,16,1話032P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,たまりません…♡,8,参考:3話023P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,もしかして私を探してました？,14,2話031P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,0,1話042P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
口が裂けても君には避けても,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,逸話モノの女王 みろく,11,口が裂けても君には,茶乃 紅一,5,口が裂けても君には,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,口裂け女・逸話モノの女王。かつては社会現象を巻き起こすほど世間に名を轟かせていたが、噂が薄れ消滅の危機に瀕している。消滅を防ぐために茶乃 紅一と結婚することになった。自分自身で本来の力を取り戻したいと思っているが、茶乃 紅一に振り回されている。べっこう飴が好き。,131,参考:2巻004P,17歳の高校生。代々逸話モノの噂の管理を務める人間の一族、“茶乃家”の当主。みろくのことが好きで、結婚にとても乗り気。みろくから、18歳になるまでに怖がらせられたら婚約解除させるという勝負を持ちかけられる。幼少期にみろくに助けられたことがある。,122,参考:2巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,ねぇ私 綺麗？,7,1巻005~006P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,やってやろうじゃないの,11,1巻027P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,何考えてるんだか…,9,参考:1巻055P,好きだ　みろくさん,9,3巻118P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,私だってやればできるのよ,12,1巻066P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,1巻062~063P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
※作品タイトル記入,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
※作品タイトル記入,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
※作品タイトル記入,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
