作品ID,敵キャラID,MstEnemyStageParameterID,敵キャラ名,クエストタイプ,難易度,インゲームID,コンテンツタイプ,コンテンツID
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00001,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00002,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00005,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_sum_00006,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00001,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sum_00006,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sum_00004,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sum_00005,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sum_vh_big_Normal_Red,ファントム,normal,Extra,veryhard_sum_00003,stage,quest_main_sum_veryhard_14
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Hard,hard_glo3_00002,stage,quest_main_glo3_hard_12
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Normal,normal_glo3_00002,stage,quest_main_glo3_normal_12
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00002,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_Normal_Red,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00001,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00003,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Blue,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00004,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00005,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_sur_vh_big_Normal_Green,ファントム,normal,Extra,veryhard_sur_00006,stage,quest_main_sur_veryhard_10
aya,enemy_glo_00001,e_glo_00001_general_vh_Boss_Red,ファントム,normal,Extra,veryhard_dan_00003,stage,quest_main_dan_veryhard_5
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_dan_00005,stage,quest_main_dan_veryhard_5
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_spy_00004,stage,quest_main_spy_veryhard_1
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Blue,ファントム,normal,Extra,veryhard_spy_00006,stage,quest_main_spy_veryhard_1
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Hard,hard_glo1_00003,stage,quest_main_glo1_hard_4
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Normal,normal_glo1_00003,stage,quest_main_glo1_normal_4
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_spy_00001,stage,quest_main_spy_veryhard_1
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Colorless,ファントム,normal,Extra,veryhard_spy_00005,stage,quest_main_spy_veryhard_1
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00001,stage,quest_main_aka_veryhard_3
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00002,stage,quest_main_aka_veryhard_3
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Red,ファントム,normal,Extra,veryhard_aka_00003,stage,quest_main_aka_veryhard_3
aya,enemy_glo_00001,e_glo_00001_general_vh_Normal_Yellow,ファントム,normal,Extra,veryhard_spy_00003,stage,quest_main_spy_veryhard_1
aya,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Blue,ファントム,normal,Extra,veryhard_glo1_00003,stage,quest_main_glo1_veryhard_4
aya,enemy_glo_00001,e_glo_00001_glo1_vh_Normal_Green,ファントム,normal,Extra,veryhard_glo1_00001,stage,quest_main_glo1_veryhard_4
aya,enemy_glo_00001,e_glo_00001_glo2_1d1c_Normal_Colorless,ファントム,event,Normal,event_l05anniv_1day_00001,stage,quest_event_l05anniv_1day
aya,enemy_glo_00001,e_glo_00001_glo2_advent_Normal_Colorless,ファントム,Raid,"",raid_f05anniv_00001,advent_battle,quest_raid_f05anniv_00001
aya,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00001,stage,quest_event_f05anniv_challenge
aya,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Blue,ファントム,event,Normal,event_f05anniv_challenge_00003,stage,quest_event_f05anniv_challenge
aya,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Red,ファントム,event,Normal,event_f05anniv_challenge_00004,stage,quest_event_f05anniv_challenge
aya,enemy_glo_00001,e_glo_00001_glo2_challenge_Normal_Yellow,ファントム,event,Normal,event_f05anniv_challenge_00002,stage,quest_event_f05anniv_challenge
aya,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00002,stage,quest_event_f05anniv_charaget01
aya,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00003,stage,quest_event_f05anniv_charaget01
aya,enemy_glo_00001,e_glo_00001_glo2_charaget01_Normal_Yellow,ファントム,event,Normal,event_f05anniv_charaget01_00004,stage,quest_event_f05anniv_charaget01
aya,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00001,stage,quest_event_f05anniv_charaget02
aya,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00002,stage,quest_event_f05anniv_charaget02
aya,enemy_glo_00001,e_glo_00001_glo2_charaget02_Normal_Colorless,ファントム,event,Normal,event_f05anniv_charaget02_00003,stage,quest_event_f05anniv_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
aya,enemy_glo_00001,e_glo_00001_hut1_advent_Boss_Yellow,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
aya,enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Colorless,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
aya,enemy_glo_00001,e_glo_00001_hut1_advent_Normal_Yellow,ファントム,Raid,"",raid_hut1_00001,advent_battle,quest_raid_hut1_00001
aya,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00001,stage,quest_event_hut1_challenge
aya,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00002,stage,quest_event_hut1_challenge
aya,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00003,stage,quest_event_hut1_challenge
aya,enemy_glo_00001,e_glo_00001_hut1_challenge_Normal_Colorless,ファントム,event,Normal,event_hut1_challenge_00004,stage,quest_event_hut1_challenge
aya,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00001,stage,quest_event_hut1_charaget01
aya,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00002,stage,quest_event_hut1_charaget01
aya,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00003,stage,quest_event_hut1_charaget01
aya,enemy_glo_00001,e_glo_00001_hut1_charaget01_Normal_Blue,ファントム,event,Normal,event_hut1_charaget01_00004,stage,quest_event_hut1_charaget01
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00004,stage,quest_event_aya1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00005,stage,quest_event_aya1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_aya1_charaget02_00006,stage,quest_event_aya1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00001,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00003,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00004,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00005,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00006,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_hut1_savage01_Normal_Colorless,ファントム,event,Normal,event_hut1_savage_00001,stage,quest_event_hut1_savage
aya,enemy_glo_00001,e_glo_00001_hut1_savage01_Normal_Colorless,ファントム,event,Normal,event_hut1_savage_00002,stage,quest_event_hut1_savage
aya,enemy_glo_00001,e_glo_00001_hut1_savage02_poison_Normal_Red,ファントム,event,Normal,event_hut1_savage_00002,stage,quest_event_hut1_savage
aya,enemy_glo_00001,e_glo_00001_hut1_savage03_Normal_Yellow,ファントム,event,Normal,event_hut1_savage_00003,stage,quest_event_hut1_savage
aya,enemy_glo_00001,e_glo_00001_hut1_savage03_tank_Normal_Yellow,ファントム,event,Normal,event_hut1_savage_00003,stage,quest_event_hut1_savage
aya,enemy_glo_00001,e_glo_00001_kim1_advent_Boss_Red,ファントム,ScoreChallenge,"",raid_kim1_00001,advent_battle,quest_raid_kim1_00001
aya,enemy_glo_00001,e_glo_00001_kim1_advent_Normal_Yellow,ファントム,ScoreChallenge,"",raid_kim1_00001,advent_battle,quest_raid_kim1_00001
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00001,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00002,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00003,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Colorless,ファントム,event,Normal,event_kim1_challenge_00004,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Red,ファントム,event,Normal,event_kim1_challenge_00002,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_challenge_Normal_Red,ファントム,event,Normal,event_kim1_challenge_00004,stage,quest_event_kim1_challenge
aya,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00001,stage,quest_event_kim1_charaget01
aya,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00002,stage,quest_event_kim1_charaget01
aya,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00003,stage,quest_event_kim1_charaget01
aya,enemy_glo_00001,e_glo_00001_kim1_charaget01_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget01_00004,stage,quest_event_kim1_charaget01
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_hut1_charaget02_00002,stage,quest_event_hut1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00002,stage,quest_event_kim1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00003,stage,quest_event_kim1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00004,stage,quest_event_kim1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00005,stage,quest_event_kim1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_charaget02_Normal_Colorless,ファントム,event,Normal,event_kim1_charaget02_00006,stage,quest_event_kim1_charaget02
aya,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Blue,ファントム,event,Normal,event_kim1_savage_00001,stage,quest_event_kim1_savage
aya,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Red,ファントム,event,Normal,event_kim1_savage_00003,stage,quest_event_kim1_savage
aya,enemy_glo_00001,e_glo_00001_kim1_savage_Normal_Yellow,ファントム,event,Normal,event_kim1_savage_00002,stage,quest_event_kim1_savage
aya,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00001,stage,quest_event_l05anniv_challenge01
aya,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00002,stage,quest_event_l05anniv_challenge01
aya,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00003,stage,quest_event_l05anniv_challenge01
aya,enemy_glo_00001,e_glo_00001_l05anniv_challenge01_Normal_Colorless,ファントム,event,Normal,event_l05anniv_challenge01_00004,stage,quest_event_l05anniv_challenge01
aya,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Hard,hard_glo2_00003,stage,quest_main_glo2_hard_8
aya,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Normal,normal_glo2_00003,stage,quest_main_glo2_normal_8
aya,enemy_glo_00001,e_glo_00001_mainquest_glo2_Normal_Green,ファントム,normal,Extra,veryhard_glo2_00003,stage,quest_main_glo2_veryhard_8
aya,enemy_glo_00001,e_glo_00001_newyear_2026_1d1c_Normal_Colorless,ファントム,event,Normal,event_glo1_1day_00001,stage,quest_event_glo1_1day
aya,enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,ファントム,event,Normal,event_osh1_charaget02_00002,stage,quest_event_osh1_charaget02
aya,enemy_glo_00001,e_glo_00001_osh1_boot_Normal_Colorless,ファントム,event,Normal,event_osh1_charaget02_00003,stage,quest_event_osh1_charaget02
aya,enemy_glo_00001,e_glo_00001_savage02_yuw_tank_Normal_Yellow,ファントム,event,Normal,event_yuw1_savage02_00001,stage,quest_event_yuw1_savage02
aya,enemy_glo_00001,e_glo_00001_savage02_yuw_tank_Normal_Yellow,ファントム,event,Normal,event_yuw1_savage02_00002,stage,quest_event_yuw1_savage02
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Green,ファントム,event,Normal,event_yuw1_savage_00002,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Green,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Red,ファントム,event,Normal,event_dan1_savage_00001,stage,quest_event_dan1_savage
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_dan1_savage_00002,stage,quest_event_dan1_savage
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_mag1_charaget01_00007,stage,quest_event_mag1_charaget01
aya,enemy_glo_00001,e_glo_00001_savage_Normal_Yellow,ファントム,event,Normal,event_mag1_charaget01_00008,stage,quest_event_mag1_charaget01
aya,enemy_glo_00001,e_glo_00001_savagetank_Normal_Colorless,ファントム,event,Normal,event_yuw1_savage_00001,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_savagetank_Normal_Colorless,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_savageyuwburn_Normal_Red,ファントム,event,Normal,event_yuw1_savage_00001,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_savageyuwburn_Normal_Red,ファントム,event,Normal,event_yuw1_savage_00003,stage,quest_event_yuw1_savage
aya,enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00004,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general01_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00008,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00004,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00007,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general02_Normal_Colorless,ファントム,event,Normal,event_spy1_charaget02_00008,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,ファントム,event,Normal,event_spy1_charaget02_00005,stage,quest_event_spy1_charaget02
aya,enemy_glo_00001,e_glo_00001_spy1general03_Normal_Red,ファントム,event,Normal,event_spy1_charaget02_00006,stage,quest_event_spy1_charaget02
